antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A_id,B_id,phi,p_value,abs_phi,abs_loglift,p_fdr,fdr_sig,domA,domB
frozenset({'MathB_05_r'}),frozenset({'MathA_10_r'}),0.1395,0.56,0.091,0.6523297491039426,1.164874551971326,1.0,0.012879999999999989,1.265567010309278,0.16448397622133806,0.14954806902218568,0.2098403388725967,0.4074148745519713,MathB_05_r,MathA_10_r,0.07489157604682346,0.00046553287066365174,0.07489157604682346,0.15261340050837166,0.0004852272961709306,True,データ活用,量と測定
frozenset({'MathB_07_r'}),frozenset({'MathB_05_r'}),0.3555,0.1395,0.068,0.19127988748241914,1.371181989121284,1.0,0.01840775,1.064026956521739,0.42001893852963984,0.1592505854800937,0.06017418649903443,0.3393675423075178,MathB_07_r,MathB_05_r,0.11099589129707944,7.251799422269992e-07,0.11099589129707944,0.3156731336535278,9.55395796902237e-07,True,数と計算,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_07_r'}),0.1395,0.3555,0.068,0.4874551971326165,1.3711819891212842,1.0,0.01840775,1.2574510489510489,0.3145871073589226,0.1592505854800937,0.20474041448039795,0.3393675423075178,MathB_05_r,MathB_07_r,0.11099589129707944,7.251799422269992e-07,0.11099589129707944,0.31567313365352795,9.55395796902237e-07,True,データ活用,数と計算
frozenset({'MathB_03_r'}),frozenset({'MathB_05_r'}),0.31,0.1395,0.059,0.19032258064516128,1.364319574517285,1.0,0.01575499999999999,1.062768924302789,0.38700564971751394,0.15108834827144685,0.05906168581657323,0.3066308243727598,MathB_03_r,MathB_05_r,0.09832194792766144,1.1284835921528355e-05,0.09832194792766144,0.310655824147244,1.3876168614620051e-05,True,図形,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_03_r'}),0.1395,0.31,0.059,0.42293906810035836,1.3643195745172851,1.0,0.01575499999999999,1.1957142857142855,0.31032411191758813,0.15108834827144685,0.1636798088410991,0.3066308243727598,MathB_05_r,MathB_03_r,0.09832194792766144,1.1284835921528355e-05,0.09832194792766144,0.3106558241472442,1.3876168614620051e-05,True,データ活用,図形
frozenset({'MathB_11_r'}),frozenset({'MathB_05_r'}),0.2515,0.1395,0.055,0.21868787276341947,1.5676550018883115,1.0,0.019915749999999996,1.101352417302799,0.483773607821704,0.1636904761904762,0.09202541866754149,0.3064765528691649,MathB_11_r,MathB_05_r,0.1324857680597823,9.106575371580659e-09,0.1324857680597823,0.44958087341339364,1.3031823376572321e-08,True,数と計算,データ活用
frozenset({'MathB_05_r'}),frozenset({'MathB_11_r'}),0.1395,0.2515,0.055,0.39426523297491034,1.5676550018883115,1.0,0.019915749999999996,1.235689349112426,0.4208071417252125,0.1636904761904762,0.190735114194937,0.3064765528691649,MathB_05_r,MathB_11_r,0.1324857680597823,9.106575371580659e-09,0.1324857680597823,0.44958087341339364,1.3031823376572321e-08,True,データ活用,数と計算
frozenset({'MathB_06_r'}),frozenset({'MathB_03_na'}),0.5105,0.1365,0.0605,0.11851126346718904,0.8682143843750112,1.0,-0.009183250000000004,0.9795927777777776,-0.23669390174751287,0.103154305200341,-0.020832352672624167,0.2808673533453161,MathB_06_r,MathB_03_na,-0.05350873569280439,0.009936806828920577,0.05350873569280439,0.14131660821080186,0.009997029900611005,True,データ活用,図形
frozenset({'MathB_03_na'}),frozenset({'MathB_06_r'}),0.1365,0.5105,0.0605,0.4432234432234432,0.8682143843750113,1.0,-0.009183250000000004,0.8791677631578948,-0.14950345950345956,0.103154305200341,-0.13743933968653063,0.2808673533453161,MathB_03_na,MathB_06_r,-0.05350873569280439,0.009936806828920577,0.05350873569280439,0.14131660821080172,0.009997029900611005,True,図形,データ活用
frozenset({'MathB_12_na'}),frozenset({'MathB_03_na'}),0.21,0.1365,0.0745,0.3547619047619048,2.5989883132740275,1.0,0.045835,1.3382656826568267,0.7787783535808342,0.2738970588235294,0.25276422091708717,0.45027472527472523,MathB_12_na,MathB_03_na,0.32777554338499504,1.0256283482762914e-40,0.32777554338499504,0.9551222590251678,5.675143527128813e-39,True,図形,図形
